bout_id,date,red_fighter_id,red_fighter,blue_fighter_id,blue_fighter,red_prior_ufc_fights,blue_prior_ufc_fights,cohort_split,included,exclusion_reason
8a2e28da18ba6a25,2024-07-27,040a74bb0a465c54,Arnold Allen,9560ff14eb3129f7,Giga Chikadze,12,9,calibration,True,
9d8c32c60df0e287,2024-07-27,60a42bf82447c919,Jake Hadley,42ac4020cba261ad,Caolan Loughran,5,2,calibration,True,
d6e240c47ba6034d,2024-07-27,75353550928a7921,Muhammad Mokaev,5d1b7e3dd9e11074,Manel Kape,6,6,calibration,True,
ec434314c5438fc7,2024-07-27,399afbabc02376b5,Tom Aspinall,fa6796c55d6c5440,Curtis Blaydes,8,18,calibration,True,
ec5163539a133f17,2024-07-27,f1fac969a1d70b08,Leon Edwards,b1b0729d27936f2f,Belal Muhammad,17,18,calibration,True,
f02fed4e98048471,2024-07-27,a93f94c923c3a9cb,Christian Leroy Duncan,d1c65d2cf2925ddd,Gregory Rodrigues,4,8,calibration,True,
2d39c26876246223,2024-08-03,22a92d7f62195791,Tony Ferguson,c58f51dedb310998,Michael Chiesa,23,18,calibration,True,
33655fd07cfbe034,2024-08-03,65f09bacd3957381,Cory Sandhagen,2b6fc1c02736833d,Umar Nurmagomedov,13,5,calibration,True,
637f792270a0c746,2024-08-03,6747ccd6d1acd266,Shamil Gaziev,1a9480fc288e55d7,Don'Tale Mayes,2,9,calibration,True,
b38450d9aa0f52b8,2024-08-03,06734ca9d88dec3a,Shara Magomedov,0d65c432720accb9,Michal Oleksiejczuk,2,14,calibration,True,
bb85e207eba236bc,2024-08-03,7c7332319c14094c,Marlon Vera,aa72b0f831d0bfe5,Deiveson Figueiredo,23,16,calibration,True,
d038ff5ac21094f3,2024-08-03,4c88a1db5a46c6a4,Jai Herbert,40a456a25d52ee65,Rolando Bedoya,7,2,calibration,True,
d0d74672150ddea3,2024-08-03,7447e9f28508106a,Mackenzie Dern,8e5d953bdb9ae5e7,Loopy Godinez,13,11,calibration,True,
de767dd5216bcad9,2024-08-03,58bbef3770bb2dfc,Joel Alvarez,48a9a128784d53d1,Elves Brener,7,4,calibration,True,
e6851877e33d343f,2024-08-03,4e6738062d469256,Sedriques Dumas,0112352cb32f5026,Denis Tiuliulin,4,5,calibration,True,
f80143e1f3c3d319,2024-08-03,6c9b66b43663f2f7,Viktoriia Dudakova,e94085e821bd81de,Sam Hughes,2,8,calibration,True,
fbbb703581440496,2024-08-03,e90a2f22417af68e,Azamat Murzakanov,a495f599e787614f,Alonzo Menifield,3,13,calibration,True,
84973bbdffaf0d0e,2024-08-10,c9cf753cfdf77fc2,Marcin Tybura,e2f6b2769aaedd6c,Serghei Spivac,19,11,calibration,True,
e72a2130e7387637,2024-08-10,29af297d9f1de0f8,Damon Jackson,e0c6edcb5b5d0b90,Chepe Mariscal,12,3,calibration,True,
059f5cf0e9e37627,2024-08-17,72db2a14ffa73ece,Mateusz Gamrot,193b9d1858bc4df3,Dan Hooker,9,21,calibration,True,
3c319d4659e6c8fd,2024-08-17,e64b96c07d7ce999,Li Jingliang,7ee0fd831c0fe7c3,Carlos Prates,17,2,calibration,True,
43ebfc8914a39061,2024-08-17,6751eacd16bd59bc,Josh Culibao,1ae8f3c723aacff4,Ricardo Ramos,7,12,calibration,True,
6c44af21414e4143,2024-08-17,0d7b51c9d2649a6e,Dricus Du Plessis,1338e2c7480bdf9e,Israel Adesanya,7,16,calibration,True,
b9d5c77ae7a8109b,2024-08-17,04835018f90b118c,Casey O'Neill,5078e1dacf9d25f4,Luana Santos,6,3,calibration,True,
bf8c5effd23f69c4,2024-08-17,853eb0dd5c0e2149,Kai Kara-France,32ab52e5de93092d,Steve Erceg,11,4,calibration,True,
bfff6cf22c1c569c,2024-08-17,a9da3158dd2c2b5a,Jack Jenkins,4f140403000158b5,Herbert Burns,3,5,calibration,True,
dd3d8f7066c145b7,2024-08-17,c62fbc117d57b943,Tai Tuivasa,2cd428e9606856fd,Jairzinho Rozenstruik,15,13,calibration,True,
15805ae1eea3343e,2024-08-24,13a0275fa13c4d26,Jared Cannonier,4126a78111c0855a,Caio Borralho,17,6,calibration,True,
2cbd53e43d3f606b,2024-08-24,4144798612ef96e5,Edmen Shahbazyan,6ac9bc2953c47345,Gerald Meerschaert,10,20,calibration,True,
560f1e26c2a6690a,2024-08-24,c4d039123e62f6a9,Dennis Buzukja,5d495dec23d7c68e,Francis Marshall,3,3,calibration,True,
70afe9e0d2422252,2024-08-24,f0feeb2192937424,Angela Hill,d25240135aee03e5,Tabatha Ricci,25,7,calibration,True,
ae50a1a655b1a8f6,2024-08-24,84b3e7d38f2d2ec5,Neil Magny,c32aeb1a59e6272d,Michael Morales,32,4,calibration,True,
69bde5bae0d6ec4f,2024-09-07,5cdf5339728f580d,Felipe dos Santos,b1f21ce050035d58,Andre Lima,2,2,calibration,True,
75fa9c0bb31caaa3,2024-09-07,0bc697c5936a2d0a,Trevor Peek,c739c2995a275314,Yanal Ashmouz,4,2,calibration,True,
f1613b372748c8bb,2024-09-07,bc7d1ad49fcb2d08,Jaqueline Amorim,2c483cf443f38ece,Vanessa Demopoulos,3,7,calibration,True,
fe59646ebad8b6e4,2024-09-07,67c1d46f4ed16f9e,Matt Schnell,7f6ed67d3ed3c036,Cody Durden,13,10,calibration,True,
2335e75ce63805b6,2024-09-14,def8166ff24bd237,Brian Ortega,f166e93d04a8c274,Diego Lopes,12,5,calibration,True,
2397e2a92710705a,2024-09-14,578ef12674df1e6a,Irene Aldana,d3f5d33d61cd00c9,Norma Dumont,13,9,calibration,True,
27d98a8ee6608e27,2024-09-14,4148802ae4a50768,Daniel Zellhuber,323d4ca260dfa0ba,Esteban Ribovics,4,3,calibration,True,
3146e5a47a922976,2024-09-14,b50a426a33da0012,Sean O'Malley,c03520b5c88ed6b4,Merab Dvalishvili,12,12,calibration,True,
3733d100f7bd5590,2024-09-14,2e7878927067fdca,Manuel Torres,e4a47b07044ddd72,Ignacio Bahamondes,3,6,calibration,True,
6f83cfae0c800ef8,2024-09-14,e8b731feff72294b,Alexa Grasso,132deb59abae64b1,Valentina Shevchenko,12,16,calibration,True,
c60a317c7767abb7,2024-09-14,40cb680ae1cd331f,Yazmin Jauregui,8bd4200561c77a62,Ketlen Souza,4,2,calibration,True,
dae8ad2e03aa4a9a,2024-09-14,5ef94841c4bc3f86,Edgar Chairez,17e97649403ba428,Joshua Van,3,4,calibration,True,
19706d8ba0edf9cd,2024-09-28,e1d40e8782d80bc2,William Gomis,791c8437b341fba5,Joanderson Brito,3,6,calibration,True,
45f00a42a17f8e2a,2024-09-28,dda15dbfafb792df,Kevin Jousset,f626118b6da0e020,Bryan Battle,2,7,calibration,True,
62ff1e5deb124ff5,2024-09-28,881bf86d4cba8578,Nassourdine Imavov,2f181c0467965b98,Brendan Allen,9,14,calibration,True,
7ca4c91bab696b89,2024-09-28,b6452706b373eea1,Renato Moicano,c2299ec916bc7c56,Benoit Saint Denis,16,7,calibration,True,
a187670c5ee1ec5f,2024-09-28,f2b3f4ef3f780168,Nora Cornolle,e3964ece586e0635,Jacqueline Cavalcanti,2,2,calibration,True,
d063d46208c560b1,2024-09-28,8b1ed83b02303075,Taylor Lapilus,37098a6e6c27fb66,Vince Morales,7,8,calibration,True,
d806aacf5b6ba7f6,2024-09-28,1e4f273069fb9e85,Fares Ziam,dccb63727f2f5f74,Matt Frevola,7,10,calibration,True,
e01019fbfe0e9528,2024-09-28,5b86d491d63890c5,Ludovit Klein,37c5366d18ed6c05,Roosevelt Roberts,9,9,calibration,True,
f114929ed709606e,2024-09-28,5b03b61f9d90125e,Morgan Charriere,b909a9a9688b5284,Gabriel Miranda,2,2,calibration,True,
1d68bb733de24b06,2024-10-05,fc169c387b4b465d,Raquel Pennington,3253b16d38ae087d,Julianna Pena,18,10,calibration,True,
3d7d82fff71e395a,2024-10-05,d0f3959b4a9747e6,Jose Aldo,bc711b6dd95c1af6,Mario Bautista,21,10,calibration,True,
58e5fc1914c4e641,2024-10-05,d910665038efc639,Carla Esparza,31ef8b67e13495b3,Tecia Pennington,15,16,calibration,True,
5931cd9cf5da5f75,2024-10-05,327d5f279895110d,Roman Dolidze,3a46b268013afede,Kevin Holland,10,22,calibration,True,
69bca5091b2a31f6,2024-10-05,4a28cb716c19157a,Stephen Thompson,b9437600497350f3,Joaquin Buckley,20,13,calibration,True,
8c5e06c71f392f33,2024-10-05,e5549c82bfb5582d,Alex Pereira,749f572d1d3161fb,Khalil Rountree Jr.,9,15,calibration,True,
e8aad69aace1d31f,2024-10-05,d2cd7a69cc55e7ed,Austin Hubbard,262a7d06203657e6,Alexander Hernandez,9,13,calibration,True,
eb73b63bbd7b88a7,2024-10-05,cd2c4d30c6e13b47,Marina Rodriguez,abcf2cc6efc42031,Iasmin Lucindo,13,4,calibration,True,
ed5b6681ab4e83e5,2024-10-05,64d47ef881a437a4,Cesar Almeida,260bd4cef10b033f,Ihor Potieria,2,6,calibration,True,
57415110bd494c79,2024-10-12,40f3cb27fc7305a1,Themba Gorimbo,d8da10db80131bec,Niko Price,4,17,calibration,True,
69a5895fde58432c,2024-10-12,87c0b1c696ddfb43,Jonathan Pearce,b8bbdeff718dbb7d,Pat Sabatini,8,7,calibration,True,
98c29ba02cee5ba3,2024-10-12,99bd51917728c25d,Grant Dawson,e132d47bd9efbbe0,Rafa Garcia,11,7,calibration,True,
f690949d90ff1dee,2024-10-12,8a1f3b5c526cd6e6,Daniel Rodriguez,cdb96af67d096b1e,Alex Morono,11,21,calibration,True,
0599f35e6679de02,2024-10-19,92a9aa9c93192871,Darren Elkins,361d49960a196976,Daniel Pineda,28,13,calibration,True,
32b8c6c4b735d712,2024-10-19,be9bdec19b7e9ffe,Austen Lane,140567899d98978a,Robelis Despaigne,3,2,calibration,True,
503d7342cc08109f,2024-10-19,814e5233e2acf2ee,Charles Johnson,3cf18e01cb6cbde3,Sumudaerji,9,6,calibration,True,
53f7f1b4834387a8,2024-10-19,c742287ed86a09bc,Jessica Penne,ac7c765882f2c68c,Elise Reed,8,7,calibration,True,
a2f2c64f9fb3fb1c,2024-10-19,093e1f5bb73850be,Anthony Hernandez,595db60957de51d3,Michel Pereira,8,11,calibration,True,
c61923255389e67c,2024-10-19,1a31ef98efce7a79,Matheus Nicolau,8d3273573b85be09,Asu Almabayev,10,3,calibration,True,
f01b97e864cb4b8b,2024-10-19,05339613bf8e9808,Rob Font,60425d07ef4b91a7,Kyler Phillips,17,7,calibration,True,
fc73ecbd83b7f159,2024-10-19,f9ab66e67240db7b,Joselyne Edwards,4f3064faf17aa711,Tamires Vidal,8,3,calibration,True,
108434acbbd75d26,2024-10-26,06734ca9d88dec3a,Shara Magomedov,369ea36e450ae62a,Armen Petrosyan,3,5,calibration,True,
1d65c141776949d6,2024-10-26,b997be68943010fc,Geoff Neal,6a2f7c151031653d,Rafael Dos Anjos,11,35,calibration,True,
919e3c5cc6999cb3,2024-10-26,849c5d9979df5357,Mateusz Rebecki,bf2c8e01b07d3eb1,Myktybek Orolbai,4,2,calibration,True,
af6eeea1cfe33240,2024-10-26,36b8f265bcd1b7a4,Abus Magomedov,1e719d4b676dc19a,Brunno Ferreira,4,4,calibration,True,
b09f54654b0f95f5,2024-10-26,d802174b0c0c1f4e,Magomed Ankalaev,333b9e5c723ac873,Aleksandar Rakic,13,9,calibration,True,
b8bf186f884678ea,2024-10-26,e1147d3d2dabe1ce,Robert Whittaker,767755fd74662dbf,Khamzat Chimaev,22,7,calibration,True,
bde635a4f345bc3e,2024-10-26,6a96ad1bc34fb113,Ismail Naurdiev,12ebd7d157e91701,Bruno Silva,4,9,calibration,True,
cc11a0762f246fa4,2024-10-26,396fe87b84ac2e1c,Lerone Murphy,82a5152216251682,Dan Ige,7,17,calibration,True,
df7928de73fc2fe8,2024-10-26,8667caa0451d245b,Kennedy Nzechukwu,7a5e8c94a86f9895,Chris Barnett,11,4,calibration,True,
ebf7cea27b83c432,2024-10-26,54f64b5e283b0ce7,Ilia Topuria,150ff4cc642270b9,Max Holloway,7,29,calibration,True,
18729b11614406bf,2024-11-02,669970f7feba8ecd,Erin Blanchfield,47b63240018d5d86,Rose Namajunas,7,16,calibration,True,
6ad594777cce2d7d,2024-11-02,8e9eb3fc86db0f7d,Marc-Andre Barriault,71505842fb6455c3,Dustin Stoltzfus,13,7,calibration,True,
799acf3ae8a5df0a,2024-11-02,792be9a24df82ed6,Brandon Moreno,6d35bf94f7d30241,Amir Albazi,16,5,calibration,True,
7edf2fe3a8776a44,2024-11-02,89839250eb25c9c1,Caio Machado,49edd0d90f60fb7d,Brendson Ribeiro,2,2,calibration,True,
d29a82322bb083d9,2024-11-02,dd6103dd7127db1d,Mike Malott,b27a1fcb56a3035a,Trevin Giles,4,13,calibration,True,
eaa885cf7ae31e0b,2024-11-02,6551c64fbcd1a467,Ariane da Silva,a9e260472d321361,Jasmine Jasudavicius,12,7,calibration,True,
73f451d894a1d4ca,2024-11-09,84b3e7d38f2d2ec5,Neil Magny,7ee0fd831c0fe7c3,Carlos Prates,33,3,calibration,True,
c31d9cac7534d879,2024-11-09,a3a542074109b347,Luana Pinheiro,38c7f72747f4f712,Gillian Robertson,5,17,calibration,True,
00414fc5519233b4,2024-11-16,9e50097a89442158,Mickey Gall,3d074044a33825e7,Ramiz Brahimaj,12,5,calibration,True,
2a930e2d7e1f87a9,2024-11-16,f2477cf43c4975cc,Jonathan Martinez,c0ac37a4a1133da9,Marcus McGhee,14,3,calibration,True,
35c8223cc967fe0a,2024-11-16,d1941565abf50b16,Jim Miller,29af297d9f1de0f8,Damon Jackson,44,13,calibration,True,
4f4189009a190e35,2024-11-16,07225ba28ae309b6,Charles Oliveira,4b93a88f3b1de35b,Michael Chandler,33,5,calibration,True,
6c1faa6284428e5d,2024-11-16,c9cf753cfdf77fc2,Marcin Tybura,25f9a5f3e8a52618,Jhonata Diniz,20,2,calibration,True,
8545a2495db16538,2024-11-16,36541f1e6c5d4955,Viviane Araujo,9d62c2d8ee151f08,Karine Silva,11,4,calibration,True,
9676a4e9362e4bfd,2024-11-16,f4d92416da98804b,Bassil Hafez,6b56e94a59b7b134,Oban Elliott,2,2,calibration,True,
b35e47f2f58ef026,2024-11-16,07f72a2a7591b409,Jon Jones,d28dee5c705991df,Stipe Miocic,23,18,calibration,True,
cfd3e62c638fbd1f,2024-11-16,35673bf5204524ee,Bo Nickal,eabf206b162b3b83,Paul Craig,3,18,calibration,True,
02ec66f311dce539,2024-11-23,0845c81e37d3bcb3,Volkan Oezdemir,9014c02eff8b3d62,Carlos Ulberg,14,7,calibration,True,
86a2f07e0bf20297,2024-11-23,8c1ca54b5089d199,Maheshate,37f560436d745c18,Nikolas Motta,4,5,calibration,True,
bec57d7cce0e6257,2024-11-23,32490e80ddab1e5a,Song Kenan,447f9858ae78f921,Muslim Salikhov,10,11,calibration,True,
f0c4aff7dd1ec4e9,2024-11-23,c41d426cc7326d1b,Yan Xiaonan,d25240135aee03e5,Tabatha Ricci,11,8,calibration,True,
f53573316a4f349f,2024-11-23,d661ce4da776fc20,Petr Yan,aa72b0f831d0bfe5,Deiveson Figueiredo,13,17,calibration,True,
0292b9c31c0089ac,2024-12-07,d9c6f19f958643e9,Bryce Mitchell,242d36d241b43c12,Kron Gracie,9,3,calibration,True,
089388c9f00ce9c6,2024-12-07,583ee11abddfc581,Nate Landwehr,e93b04e308913c2e,Dooho Choi,8,8,calibration,True,
0f16d83859d608c7,2024-12-07,3a8176e15b9887c1,Chris Weidman,cad24459b28592ca,Eryk Anders,19,17,calibration,True,
1569186ee820ea87,2024-12-07,01afe0916a40c7c5,Shavkat Rakhmonov,442c9011034ae1fd,Ian Machado Garry,6,8,calibration,True,
4914f7bd073c6359,2024-12-07,6d4b63c767106d3a,Vicente Luque,40f3cb27fc7305a1,Themba Gorimbo,21,5,calibration,True,
72b12a837290b327,2024-12-07,c47df9303d318c67,Clay Guida,971246648e162f0d,Chase Hooper,36,9,calibration,True,
7c0d0a28a8fba102,2024-12-07,c6aee362c7a7d482,Randy Brown,f626118b6da0e020,Bryan Battle,18,8,calibration,True,
97caf8fca9d9603b,2024-12-07,2e19380f34871c6a,Dominick Reyes,d4c9dcd330403612,Anthony Smith,11,23,calibration,True,
a5c57b0f49e9f61c,2024-12-07,c58f51dedb310998,Michael Chiesa,b0d6a1d8ac3d563d,Max Griffin,19,16,calibration,True,
d38029cf47e54cf7,2024-12-07,7f6ed67d3ed3c036,Cody Durden,17e97649403ba428,Joshua Van,11,5,calibration,True,
df30514e0674d598,2024-12-07,76e2870ffafbe38f,Movsar Evloev,cb696ebfb6598724,Aljamain Sterling,8,20,calibration,True,
eb94412f15c62650,2024-12-07,8667caa0451d245b,Kennedy Nzechukwu,0c25d0a5e8cdbf19,Lukasz Brzeski,12,5,calibration,True,
f706508c52f337a6,2024-12-07,787bb1f087ccff8a,Ciryl Gane,279566840aa55bf2,Alexander Volkov,11,16,calibration,True,
00c6a2ef07ca51da,2024-12-14,dc9572dd6ec74859,Colby Covington,b9437600497350f3,Joaquin Buckley,16,14,calibration,True,
1a635a5e4551e7d5,2024-12-14,5d1b7e3dd9e11074,Manel Kape,294aa73dbf37d281,Bruno Silva,7,7,calibration,True,
5238f6470d0557fb,2024-12-14,0232cabbc30a2372,Adrian Yanez,850266b3dc4e506e,Daniel Marcos,8,4,calibration,True,
7521015554088962,2024-12-14,d247691a6c0e9034,Cub Swanson,aa171d55d4b5208f,Billy Quarantillo,24,10,calibration,True,
7b1bc4ff776f12c1,2024-12-14,71171fc96445bf65,Vitor Petrino,e4277e87a789d687,Dustin Jacoby,5,14,calibration,True,
9c24c03131d5b49a,2024-12-14,511e82663651438d,Michael Johnson,ee18ff42063174df,Ottman Azaitar,29,4,calibration,True,
b0be38110c2d8b84,2024-12-14,58bbef3770bb2dfc,Joel Alvarez,7cbf7c78d3b34218,Drakkar Klose,8,11,calibration,True,
e5f9d59d00fe3c73,2024-12-14,f29a6350c69f4a33,Miranda Maverick,5c637af9472ae7cc,Jamey-Lyn Horth,10,3,calibration,True,
ebeeed2595266bbc,2024-12-14,4682bc59d5f55145,Sean Woodson,d2f43cfaf8ca3560,Fernando Padilla,8,3,calibration,True,
edf7ce89ad672e85,2024-12-14,971dba22c622af12,Josefine Knutsson,e375cb5caf4717b6,Piera Rodriguez,2,4,calibration,True,
32cc31b76b32ade1,2025-01-11,64facb6cc564262d,Punahele Soriano,681399317dbf4701,Uros Medic,8,6,calibration,True,
54fa6e32330a8cca,2025-01-11,d945aae53e3e54e6,Thiago Moises,cfc3e7bb44685289,Trey Ogden,13,6,calibration,True,
a2a5809ed8a01b45,2025-01-11,64d47ef881a437a4,Cesar Almeida,eae431e70064e046,Abdul Razak Alhassan,3,13,calibration,True,
aa38e39397dbea72,2025-01-11,5442f1bc4b47eaf3,Chris Curtis,9d83f6da776ff7d6,Roman Kopylov,9,8,calibration,True,
ce4fc800a7456d18,2025-01-11,6d1bffff14897645,Santiago Ponzinibbio,a53d30163304aa6e,Carlston Harris,18,6,calibration,True,
f46308108eb9261a,2025-01-11,7447e9f28508106a,Mackenzie Dern,beecb672a279223e,Amanda Ribas,14,11,calibration,True,
340fcdcabc49f142,2025-01-18,351c4ec637380ad5,Karol Rosa,06e4245d16fc5315,Ailin Perez,10,5,calibration,True,
54d48b33e7240452,2025-01-18,41e83a89929d1327,Jailton Almeida,e2f6b2769aaedd6c,Serghei Spivac,8,12,calibration,True,
959fea398ffa5778,2025-01-18,009341ed974bad72,Jiri Prochazka,5444c5a201d3ee5a,Jamahal Hill,6,9,calibration,True,
aa3fca085d476636,2025-01-18,99bd51917728c25d,Grant Dawson,f53d4f21d1b5f2dc,Diego Ferreira,12,15,calibration,True,
d14f98b24691d082,2025-01-18,6e743a33d56bdaa4,Payton Talbott,b9f28e7045fdfce7,Raoni Barcelos,3,11,calibration,True,
daef1691c7d6b1e4,2025-01-18,275aca31f61ba28c,Islam Makhachev,b6452706b373eea1,Renato Moicano,16,17,calibration,True,
e294a1e5723011db,2025-01-18,f00ac08ab056af5d,Tagir Ulanbekov,b62d5280966b2460,Clayton Carpenter,5,2,calibration,True,
e5e3d396a9b1c5ae,2025-01-18,d8c811df0386d5e8,Rinya Nakamura,a54660deb6a8489c,Muin Gafurov,3,3,calibration,True,
f39941b3743bf18c,2025-01-18,c03520b5c88ed6b4,Merab Dvalishvili,2b6fc1c02736833d,Umar Nurmagomedov,13,6,calibration,True,
3c00f34f20c8a189,2025-02-01,f14cf73e51b29254,Sergei Pavlovich,2cd428e9606856fd,Jairzinho Rozenstruik,9,14,calibration,True,
426e7a3de68117b0,2025-02-01,06734ca9d88dec3a,Shara Magomedov,a67d071163962af8,Michael Page,4,2,calibration,True,
43bbaf06603b0f0c,2025-02-01,6747ccd6d1acd266,Shamil Gaziev,764d39074a352e33,Thomas Petersen,3,2,calibration,True,
70b8dca3addcf4de,2025-02-01,0fd5f4b838e890cc,Said Nurmagomedov,18d01f7f8338ae72,Vinicius Oliveira,9,2,calibration,True,
775788423f5eeb99,2025-02-01,1e4f273069fb9e85,Fares Ziam,fb3e61720be4690c,Mike Davis,8,5,calibration,True,
85e79748b75eb30e,2025-02-01,1338e2c7480bdf9e,Israel Adesanya,881bf86d4cba8578,Nassourdine Imavov,17,10,calibration,True,
91bf33ada75d6061,2025-02-01,a9e260472d321361,Jasmine Jasudavicius,cc8c623cca88f54f,Mayra Bueno Silva,8,11,calibration,True,
e97e71a593e4c28d,2025-02-01,809bd1a871491508,Terrance McKinney,38c626ca912c7bac,Damir Hadzovic,9,9,calibration,True,
03c2a836d033be8f,2025-02-08,1ebe20ebbfa15e29,Zhang Weili,b08012bbe542592a,Tatiana Suarez,11,7,calibration,True,
4ce53d8a26693f06,2025-02-08,a845f0735bc67405,Jake Matthews,3920d0cc288f9b0d,Francisco Prado,20,3,calibration,True,
64641156360b1b81,2025-02-08,6c3b2525436cf5d4,Tom Nolan,19c591115a58982c,Viacheslav Borshchev,3,7,calibration,True,
946cae1beed2baec,2025-02-08,2997e7fe3c9d3d4a,Wang Cong,7138a15258dabf20,Bruna Brasil,2,4,calibration,True,
c35a53be30bfd066,2025-02-08,a9da3158dd2c2b5a,Jack Jenkins,f2f140ce7532e327,Gabriel Santos,4,3,calibration,True,
d13849f49f99bf01,2025-02-08,0d7b51c9d2649a6e,Dricus Du Plessis,0d8011111be000b2,Sean Strickland,8,22,calibration,True,
365e2d891b98b86d,2025-02-15,13a0275fa13c4d26,Jared Cannonier,d1c65d2cf2925ddd,Gregory Rodrigues,18,9,calibration,True,
3b2a24db4eeaeede,2025-02-15,1a9480fc288e55d7,Don'Tale Mayes,f5779a2303ed76ec,Valter Walker,10,2,calibration,True,
58668a0736602842,2025-02-15,86d9dbe1bfcbade7,Julia Avila,e3964ece586e0635,Jacqueline Cavalcanti,5,3,calibration,True,
68913a422f548ccc,2025-02-15,751de04455cfaac0,Calvin Kattar,52c2ae6d2f2d2613,Youssef Zalal,13,10,calibration,True,
7b9f169016746f81,2025-02-15,01641ba5df0c69b0,Gabriel Bonfim,2558ae2e5671e318,Khaos Williams,4,8,calibration,True,
875b249ebe45a66b,2025-02-15,260e9e0d4954aea6,Rodolfo Vieira,5f61780fe5e9b6d0,Andre Petroski,7,9,calibration,True,
ce1436a9b58902a7,2025-02-15,eb393afdbe3293d5,Ismael Bonfim,ff62013d2fce6d13,Nazim Sadykhov,3,3,calibration,True,
f4817d5cbe9be532,2025-02-15,f0feeb2192937424,Angela Hill,8bd4200561c77a62,Ketlen Souza,26,3,calibration,True,
f5386c98fea7f5d4,2025-02-15,4144798612ef96e5,Edmen Shahbazyan,a817e238b2747404,Dylan Budka,11,2,calibration,True,
08763e87e10b9709,2025-02-22,cd13728ae1151f46,Ion Cutelaba,6e8f1bcdda94ff45,Ibo Aslan,17,2,calibration,True,
0cdca4c22b8d3ab5,2025-02-22,2f181c0467965b98,Brendan Allen,093e1f5bb73850be,Anthony Hernandez,15,9,calibration,True,
19c8092496e94b85,2025-02-22,05339613bf8e9808,Rob Font,ffd3224638c01b57,Jean Matsumoto,18,2,calibration,True,
3ded9bfdfb75f39b,2025-02-22,8fd808923cffff82,Andre Fili,20bccc9bb4ceb23e,Melquizael Costa,23,4,calibration,True,
8ef7723b6a8b45e1,2025-02-22,52ef95b5860fb28c,Jean Silva,a52bc1e62cf0b7c6,Melsik Baghdasaryan,3,4,calibration,True,
b959e2c1d16ff832,2025-02-22,056c493bbd76a918,Henry Cejudo,efb96bf3e9ada36f,Song Yadong,14,14,calibration,True,
bc6d70ab959dce70,2025-02-22,5987b2458f4b5290,Ricky Simon,bbab3baf66128ae2,Javid Basharat,13,5,calibration,True,
061990783b9bdb36,2025-03-01,b7b84ccd221be298,Nasrat Haqparast,323d4ca260dfa0ba,Esteban Ribovics,13,4,calibration,True,
0dfdc94c1da32e20,2025-03-01,41cc71cbf210e0fe,Hyder Amil,e1d40e8782d80bc2,William Gomis,2,4,calibration,True,
1ada4b9ee5810e0f,2025-03-01,05fa626cb33d15b8,Andrea Lee,6fd953151d981979,JJ Aldrich,13,15,calibration,True,
6bdf0756fb57aced,2025-03-01,f14f644d41ade29f,Cody Brundage,d0e1b42d41dab603,Julian Marquez,10,7,calibration,True,
9d8a37f130db13e5,2025-03-01,5d1b7e3dd9e11074,Manel Kape,8d3273573b85be09,Asu Almabayev,8,4,calibration,True,
d6c3b730dc9f21a5,2025-03-01,b7c5eb7cdbac6a63,Danny Barlow,8b6e5dc2ba1edbe7,Sam Patterson,2,3,calibration,True,
dd1df7f5a54fd9fc,2025-03-01,1ae8f3c723aacff4,Ricardo Ramos,e0c6edcb5b5d0b90,Chepe Mariscal,13,4,calibration,True,
231968c02cdfe65e,2025-03-08,887961364be5ceb3,King Green,9c393e836a852f30,Mauricio Ruffy,26,2,calibration,True,
79f1c9f97d83ec83,2025-03-08,3df5493bb279226f,Amanda Lemos,abcf2cc6efc42031,Iasmin Lucindo,12,5,calibration,True,
9e05fe95a4fc63bc,2025-03-08,e5549c82bfb5582d,Alex Pereira,d802174b0c0c1f4e,Magomed Ankalaev,10,14,calibration,True,
a2f31cf3a28a7730,2025-03-08,9e8f6c728eb01124,Justin Gaethje,c814b4c899793af6,Rafael Fiziev,13,9,calibration,True,
a3cd6a65aaa9f104,2025-03-08,4d8fa64202cee4c1,Jalin Turner,e4a47b07044ddd72,Ignacio Bahamondes,12,7,calibration,True,
e61cb905f6152183,2025-03-08,1e719d4b676dc19a,Brunno Ferreira,369ea36e450ae62a,Armen Petrosyan,5,6,calibration,True,
1c62a7444808d97f,2025-03-15,68d35296f566792b,Josiane Nunes,b1e5bcaad32a3cac,Priscila Cachoeira,5,10,calibration,True,
5d8af316413ea2f7,2025-03-15,e8fe9c15d348e778,Daniel Barez,b1f21ce050035d58,Andre Lima,2,3,calibration,True,
67f7163e536d62e2,2025-03-15,7acbb0972e75281a,Marvin Vettori,327d5f279895110d,Roman Dolidze,15,11,calibration,True,
74bc22b367cca118,2025-03-15,fc08099550072fe4,Waldo Cortes-Acosta,a67f5afa8d6a1b80,Ryan Spann,6,13,calibration,True,
ab1aa23060d4e87b,2025-03-15,da22387a0407a2dc,Da'Mon Blackshear,700a674c042b7a96,Cody Gibson,7,8,calibration,True,
c83133ee114945ed,2025-03-15,c68c68efaa5ca6ef,Chidi Njokuani,8adcbd525fab8d9b,Elizeu Zaleski dos Santos,7,16,calibration,True,
d8f40b82364b6411,2025-03-15,262a7d06203657e6,Alexander Hernandez,a7151778b3381036,Kurt Holobaugh,14,7,calibration,True,
265dbd9be8caa7de,2025-03-22,7772b283d288dbe2,Guram Kutateladze,ec13c393d029297d,Kaue Fernandes,4,2,calibration,True,
